1000,2.234,0.6469999999999998,0.1299999999999999,6.162,4.055000000000001,4.074
2000,2.479,2.691,0.3999999999999999,10.259,10.003,8.158000000000001
3000,2.569,1.222,0.4169999999999998,16.272,14.017000000000003,14.124999999999998
4000,2.852,3.8480000000000003,0.6399999999999997,20.409,20.023000000000003,18.134
5000,3.115,3.3659999999999997,1.0780000000000003,26.257,23.925,24.015
6000,3.314,6.207000000000001,1.294,30.471,29.846999999999998,28.098
7000,3.571,8.664,1.5380000000000003,36.138,32.102,33.838
8000,4.372,8.543,2.077,40.472,37.928000000000004,38.091
9000,3.908,8.46,1.617,46.57,44.07,43.816
